user_id,anime_id,rating
290,9756,-1
293,9756,8
294,9756,7
298,9756,6
301,9756,10
308,9756,9
3,9760,9
31,9760,8
51,9760,8
77,9760,8
123,9760,7
248,9760,9
290,9760,-1
294,9760,8
123,9761,6
203,9761,-1
304,9761,7
154,9776,7
280,9776,7
301,9776,7
201,9778,-1
165,9782,8
216,9782,6
1,9790,-1
7,9790,7
14,9790,8
23,9790,7
25,9790,8
31,9790,6
38,9790,4
80,9790,9
93,9790,8
126,9790,7
198,9790,-1
210,9790,9
244,9790,9
256,9790,9
271,9790,5
285,9790,-1
294,9790,8
226,9793,9
233,9793,10
13,9834,-1
44,9834,8
51,9834,7
54,9834,-1
96,9834,8
108,9834,7
165,9834,10
201,9849,-1
54,9863,-1
93,9863,10
148,9863,8
210,9863,10
244,9863,10
259,9863,-1
296,9863,9
205,9875,10
64,9888,8
170,9888,10
296,9890,-1
201,9904,-1
308,9907,9
201,9911,-1
271,9911,6
3,9917,8
217,9917,7
234,9917,5
271,9917,6
285,9917,-1
294,9917,9
1,9919,-1
3,9919,8
4,9919,-1
5,9919,4
14,9919,6
21,9919,7
26,9919,-1
27,9919,8
28,9919,9
31,9919,8
35,9919,-1
38,9919,7
41,9919,9
43,9919,7
44,9919,9
46,9919,8
47,9919,8
50,9919,7
56,9919,10
57,9919,9
60,9919,8
65,9919,10
66,9919,-1
68,9919,8
71,9919,10
77,9919,9
81,9919,8
88,9919,8
89,9919,-1
93,9919,8
94,9919,9
100,9919,10
104,9919,8
106,9919,9
108,9919,6
109,9919,9
110,9919,10
112,9919,10
117,9919,9
120,9919,9
123,9919,9
124,9919,9
127,9919,8
128,9919,8
129,9919,9
130,9919,9
133,9919,-1
139,9919,5
140,9919,7
142,9919,7
145,9919,-1
150,9919,10
151,9919,-1
155,9919,7
157,9919,-1
158,9919,10
159,9919,7
163,9919,8
166,9919,7
170,9919,8
171,9919,9
180,9919,8
182,9919,-1
185,9919,8
186,9919,9
188,9919,-1
189,9919,9
191,9919,6
198,9919,-1
202,9919,7
207,9919,-1
210,9919,10
211,9919,8
213,9919,10
216,9919,8
217,9919,7
219,9919,7
225,9919,10
226,9919,9
228,9919,8
229,9919,10
231,9919,9
232,9919,-1
235,9919,8
242,9919,7
244,9919,10
245,9919,9
246,9919,8
248,9919,8
249,9919,7
250,9919,7
253,9919,10
256,9919,8
258,9919,6
261,9919,8
263,9919,9
266,9919,8
267,9919,-1
269,9919,7
270,9919,-1
274,9919,-1
275,9919,8
276,9919,7
281,9919,6
282,9919,10
285,9919,-1
290,9919,9
294,9919,9
296,9919,9
298,9919,7
303,9919,10
307,9919,10
308,9919,7
54,9922,-1
120,9922,9
210,9922,7
226,9922,8
248,9922,6
256,9922,9
285,9922,-1
289,9922,-1
301,9922,8
14,9925,6
17,9925,-1
250,9925,7
256,9925,9
288,9925,7
294,9925,8
301,9925,7
54,9926,-1
61,9926,9
63,9926,10
65,9926,8
96,9926,9
106,9926,8
112,9926,10
123,9926,9
127,9926,6
151,9926,-1
168,9926,10
203,9926,10
213,9926,10
225,9926,10
265,9926,10
297,9926,9
304,9926,10
54,9934,-1
5,9936,2
29,9936,4
54,9936,-1
93,9936,5
108,9936,5
109,9936,7
182,9936,-1
198,9936,-1
210,9936,9
226,9936,8
248,9936,8
250,9936,6
261,9936,7
270,9936,-1
282,9936,8
288,9936,6
294,9936,8
295,9936,7
300,9936,7
31,9938,9
54,9938,-1
280,9938,8
201,9939,-1
43,9941,9
44,9941,9
68,9941,8
104,9941,8
108,9941,6
120,9941,9
123,9941,9
226,9941,6
294,9941,8
296,9941,-1
7,9958,9
54,9958,-1
294,9958,8
89,9963,-1
233,9963,10
201,9968,-1
5,9969,9
39,9969,-1
43,9969,8
46,9969,10
98,9969,-1
108,9969,8
145,9969,-1
148,9969,8
171,9969,10
231,9969,9
274,9969,-1
296,9969,10
298,9969,10
201,9970,-1
201,9979,-1
308,9979,10
5,9981,5
141,9981,10
281,9981,8
294,9981,8
296,9981,9
47,9982,8
57,9982,8
98,9982,10
129,9982,7
141,9982,8
151,9982,-1
170,9982,6
191,9982,7
213,9982,10
216,9982,7
243,9982,-1
255,9982,9
256,9982,9
263,9982,9
285,9982,-1
296,9982,-1
298,9982,6
303,9982,9
3,9989,10
5,9989,7
17,9989,8
21,9989,9
28,9989,10
39,9989,-1
43,9989,7
46,9989,9
48,9989,8
50,9989,7
52,9989,10
53,9989,10
54,9989,-1
62,9989,8
65,9989,10
66,9989,-1
71,9989,10
73,9989,9
77,9989,7
79,9989,9
87,9989,10
95,9989,9
98,9989,10
99,9989,6
102,9989,8
106,9989,9
121,9989,9
123,9989,10
139,9989,6
141,9989,9
145,9989,-1
152,9989,10
153,9989,10
156,9989,8
157,9989,-1
169,9989,10
170,9989,8
171,9989,10
173,9989,8
177,9989,9
183,9989,9
186,9989,10
198,9989,-1
207,9989,9
210,9989,10
221,9989,-1
228,9989,10
231,9989,10
232,9989,-1
233,9989,10
235,9989,9
236,9989,5
244,9989,10
248,9989,8
249,9989,7
250,9989,9
253,9989,10
255,9989,8
258,9989,9
259,9989,-1
261,9989,9
262,9989,10
263,9989,8
268,9989,10
271,9989,10
276,9989,10
278,9989,-1
280,9989,9
285,9989,-1
293,9989,9
294,9989,9
301,9989,10
302,9989,-1
190,9999,6
220,9999,9
244,9999,8
247,9999,8
294,9999,8
26,10012,-1
169,10012,8
226,10012,7
271,10012,8
280,10012,8
226,10017,6
5,10020,1
7,10020,8
14,10020,8
17,10020,-1
48,10020,9
80,10020,9
98,10020,-1
99,10020,4
102,10020,9
155,10020,7
226,10020,7
233,10020,10
248,10020,9
268,10020,7
271,10020,8
276,10020,9
293,10020,6
294,10020,8
302,10020,-1
95,10029,8
288,10029,9
294,10029,8
5,10030,5
11,10030,7
26,10030,-1
38,10030,7
39,10030,-1
46,10030,10
50,10030,8
52,10030,10
54,10030,-1
73,10030,8
81,10030,9
125,10030,9
128,10030,9
139,10030,7
145,10030,-1
148,10030,8
163,10030,8
170,10030,8
183,10030,8
231,10030,10
233,10030,10
235,10030,9
248,10030,9
269,10030,8
282,10030,10
294,10030,9
295,10030,10
296,10030,10
300,10030,8
226,10033,7
27,10049,9
38,10049,8
43,10049,8
71,10049,9
120,10049,9
129,10049,9
135,10049,7
148,10049,7
180,10049,9
226,10049,8
269,10049,9
288,10049,7
294,10049,10
1,10067,-1
6,10067,-1
17,10067,-1
24,10067,8
31,10067,7
44,10067,7
53,10067,8
71,10067,9
73,10067,9
81,10067,7
98,10067,8
129,10067,8
139,10067,5
181,10067,9
201,10067,9
216,10067,9
218,10067,-1
226,10067,9
232,10067,-1
233,10067,10
255,10067,7
256,10067,10
285,10067,-1
294,10067,8
296,10067,-1
298,10067,5
301,10067,6
1,10073,-1
20,10073,10
41,10073,7
90,10073,-1
226,10073,7
248,10073,8
270,10073,-1
288,10073,6
294,10073,8
296,10073,-1
249,10075,7
1,10076,-1
7,10076,8
20,10076,10
35,10076,-1
66,10076,7
120,10076,7
201,10076,7
226,10076,10
256,10076,7
1,10079,-1
38,10079,2
48,10079,9
54,10079,-1
135,10079,5
210,10079,7
226,10079,8
232,10079,-1
256,10079,9
261,10079,7
271,10079,6
285,10079,-1
294,10079,9
1,10080,-1
5,10080,3
6,10080,-1
7,10080,7
14,10080,8
17,10080,8
21,10080,8
25,10080,9
27,10080,9
41,10080,9
51,10080,7
54,10080,-1
57,10080,8
66,10080,-1
73,10080,8
80,10080,10
81,10080,8
88,10080,9
93,10080,8
98,10080,9
102,10080,8
120,10080,9
121,10080,10
122,10080,10
130,10080,8
163,10080,9
170,10080,10
183,10080,6
189,10080,8
194,10080,8
198,10080,-1
210,10080,10
226,10080,7
235,10080,7
244,10080,9
248,10080,9
250,10080,8
256,10080,10
261,10080,8
282,10080,10
285,10080,-1
293,10080,7
294,10080,8
296,10080,10
300,10080,10
30,10083,-1
44,10083,8
66,10083,-1
123,10083,6
139,10083,6
160,10083,7
262,10083,9
13,10087,-1
17,10087,9
31,10087,8
34,10087,-1
38,10087,9
39,10087,10
41,10087,7
43,10087,7
44,10087,8
45,10087,7
48,10087,9
49,10087,-1
50,10087,9
54,10087,-1
62,10087,9
71,10087,8
73,10087,9
75,10087,8
81,10087,9
85,10087,10
97,10087,9
99,10087,7
106,10087,-1
108,10087,8
109,10087,10
118,10087,7
124,10087,8
129,10087,10
139,10087,9
148,10087,9
152,10087,10
155,10087,7
164,10087,9
169,10087,10
170,10087,10
177,10087,8
183,10087,7
185,10087,8
189,10087,8
191,10087,9
198,10087,-1
209,10087,10
226,10087,7
233,10087,10
235,10087,8
236,10087,10
241,10087,9
247,10087,8
248,10087,7
250,10087,9
253,10087,7
261,10087,8
270,10087,-1
271,10087,10
272,10087,7
274,10087,-1
276,10087,9
281,10087,-1
284,10087,7
285,10087,-1
288,10087,7
294,10087,9
296,10087,7
303,10087,9
306,10087,8
51,10090,10
160,10090,8
14,10092,8
46,10092,10
54,10092,-1
73,10092,8
109,10092,6
183,10092,9
235,10092,7
160,10098,8
201,10101,-1
5,10108,1
5,10110,3
7,10110,6
14,10110,7
54,10110,-1
93,10110,7
130,10110,10
163,10110,8
172,10110,-1
177,10110,8
192,10110,7
210,10110,9
226,10110,8
232,10110,-1
242,10110,7
244,10110,9
248,10110,9
250,10110,8
256,10110,9
261,10110,7
270,10110,-1
271,10110,10
282,10110,9
294,10110,8
295,10110,9
296,10110,-1
5,10119,7
54,10119,-1
244,10119,9
271,10119,10
308,10153,9
43,10155,8
54,10155,-1
93,10155,7
120,10155,9
122,10155,9
135,10155,9
198,10155,-1
210,10155,9
226,10155,7
232,10155,-1
256,10155,9
294,10155,8
226,10156,8
294,10156,9
31,10161,7
46,10161,10
54,10161,-1
61,10161,10
63,10161,10
76,10161,6
77,10161,9
108,10161,8
109,10161,6
112,10161,10
116,10161,7
123,10161,9
127,10161,7
147,10161,10
159,10161,7
160,10161,7
206,10161,9
240,10161,-1
248,10161,8
265,10161,2
266,10161,8
281,10161,-1
293,10161,8
304,10161,9
5,10162,7
21,10162,8
46,10162,9
51,10162,9
52,10162,10
54,10162,-1
79,10162,10
81,10162,9
82,10162,-1
99,10162,6
123,10162,10
148,10162,8
173,10162,10
190,10162,8
202,10162,9
224,10162,9
235,10162,8
245,10162,10
248,10162,10
256,10162,8
261,10162,10
266,10162,-1
280,10162,8
296,10162,9
301,10162,9
5,10163,7
13,10163,-1
38,10163,7
43,10163,9
44,10163,9
68,10163,8
73,10163,8
97,10163,9
104,10163,7
109,10163,7
120,10163,9
123,10163,6
126,10163,7
155,10163,9
198,10163,9
226,10163,7
232,10163,-1
233,10163,10
236,10163,7
244,10163,7
256,10163,9
270,10163,-1
281,10163,-1
294,10163,8
296,10163,7
4,10165,-1
17,10165,9
24,10165,-1
39,10165,-1
54,10165,-1
64,10165,9
66,10165,5
87,10165,10
103,10165,9
106,10165,10
128,10165,8
147,10165,10
152,10165,8
155,10165,8
169,10165,10
170,10165,10
189,10165,9
219,10165,10
228,10165,-1
250,10165,10
256,10165,8
259,10165,-1
276,10165,10
5,10172,1
148,10172,7
153,10172,7
214,10172,8
248,10172,6
252,10172,-1
288,10172,7
294,10172,8
296,10172,-1
77,10178,7
54,10187,-1
134,10189,8
165,10189,9
296,10189,-1
13,10191,-1
130,10196,10
226,10196,10
232,10196,-1
244,10196,7
245,10196,7
248,10196,7
271,10196,7
149,10197,8
242,10197,-1
1,10209,-1
5,10209,5
17,10209,-1
25,10209,6
66,10209,-1
93,10209,8
122,10209,10
169,10209,8
174,10209,10
198,10209,-1
214,10209,8
245,10209,10
248,10209,6
271,10209,7
296,10209,-1
300,10209,7
27,10213,8
38,10213,6
43,10213,8
109,10213,7
120,10213,8
153,10213,9
191,10213,3
210,10213,8
226,10213,8
232,10213,-1
233,10213,10
248,10213,8
256,10213,7
270,10213,-1
271,10213,8
279,10213,7
282,10213,9
5,10216,6
13,10216,-1
35,10216,-1
123,10216,7
216,10216,8
242,10216,6
296,10216,-1
139,10218,8
200,10218,10
291,10218,9
17,10249,-1
44,10249,4
271,10249,8
308,10257,8
43,10260,6
294,10260,7
80,10263,9
271,10263,6
13,10271,-1
17,10271,8
160,10271,7
281,10271,8
296,10276,-1
167,10278,6
198,10278,-1
271,10278,6
285,10278,-1
294,10278,8
201,10286,-1
109,10294,10
123,10294,7
165,10294,8
200,10294,9
89,10298,-1
98,10298,-1
151,10298,-1
256,10298,8
258,10298,-1
233,10301,10
308,10301,10
271,10302,6
54,10308,-1
261,10308,6
270,10308,-1
21,10321,6
45,10321,8
46,10321,6
54,10321,-1
94,10321,9
98,10321,10
107,10321,9
123,10321,5
127,10321,9
134,10321,10
159,10321,8
163,10321,7
168,10321,10
181,10321,9
189,10321,7
192,10321,6
213,10321,9
225,10321,6
246,10321,7
253,10321,5
297,10321,9
298,10321,5
307,10321,10
308,10321,9
201,10325,-1
201,10327,-1
23,10330,9
129,10334,9
288,10336,7
294,10336,9
46,10350,6
123,10350,8
290,10351,9
13,10357,-1
54,10357,-1
288,10357,8
14,10372,7
54,10372,-1
294,10372,9
64,10378,9
170,10378,10
46,10379,10
52,10379,10
54,10379,-1
66,10379,10
79,10379,9
99,10379,8
123,10379,10
128,10379,9
160,10379,9
173,10379,8
244,10379,9
294,10379,10
201,10380,-1
301,10380,10
13,10389,-1
46,10389,8
128,10390,8
46,10391,8
201,10392,-1
5,10396,4
13,10396,-1
17,10396,5
26,10396,-1
41,10396,9
43,10396,9
54,10396,-1
56,10396,7
95,10396,9
108,10396,7
210,10396,9
226,10396,7
232,10396,-1
248,10396,-1
256,10396,9
261,10396,8
268,10396,8
270,10396,8
273,10396,6
282,10396,9
300,10396,7
308,10396,9
5,10397,1
48,10397,9
90,10397,-1
135,10397,5
177,10397,7
210,10397,7
226,10397,10
232,10397,-1
256,10397,9
261,10397,7
282,10397,9
285,10397,-1
295,10397,9
3,10408,7
14,10408,8
17,10408,8
19,10408,8
31,10408,9
46,10408,10
62,10408,8
77,10408,10
79,10408,10
81,10408,9
94,10408,9
99,10408,8
108,10408,10
112,10408,10
123,10408,9
129,10408,9
139,10408,7
152,10408,8
172,10408,-1
201,10408,-1
235,10408,7
248,10408,10
259,10408,-1
278,10408,9
290,10408,9
294,10408,7
298,10408,10
17,10417,4
35,10417,-1
123,10417,3
201,10417,-1
237,10417,-1
6,10418,-1
17,10418,-1
21,10418,8
30,10418,8
44,10418,-1
77,10418,9
123,10418,7
129,10418,8
139,10418,6
146,10418,10
155,10418,6
158,10418,8
160,10418,8
171,10418,8
188,10418,-1
190,10418,8
214,10418,6
219,10418,6
242,10418,8
250,10418,6
262,10418,7
266,10418,6
271,10418,7
293,10418,8
294,10418,7
296,10418,-1
201,10419,-1
271,10419,7
201,10420,-1
201,10421,-1
296,10431,7
146,10444,-1
160,10445,9
14,10447,7
43,10447,7
44,10447,9
48,10447,9
54,10447,-1
123,10447,6
148,10447,6
163,10447,7
183,10447,6
201,10447,8
210,10447,10
226,10447,7
232,10447,-1
294,10447,9
17,10448,8
7,10456,7
31,10456,7
41,10456,9
43,10456,8
48,10456,7
54,10456,-1
73,10456,8
109,10456,10
153,10456,9
213,10456,-1
226,10456,7
232,10456,-1
233,10456,10
247,10456,7
270,10456,-1
295,10456,7
201,10457,-1
201,10458,-1
54,10460,-1
98,10460,9
123,10460,9
171,10460,10
231,10460,10
282,10460,9
295,10460,10
23,10464,10
93,10464,8
102,10464,7
226,10464,8
232,10464,-1
233,10464,10
280,10464,7
301,10464,8
29,10465,2
54,10465,-1
210,10465,6
248,10465,6
288,10465,7
160,10469,9
17,10470,-1
217,10470,6
17,10477,-1
123,10483,8
24,10490,8
26,10490,-1
30,10490,-1
38,10490,4
43,10490,8
62,10490,6
201,10490,9
242,10490,6
243,10490,8
261,10490,6
269,10490,6
270,10490,-1
279,10490,5
281,10490,-1
296,10490,6
7,10491,8
17,10491,4
40,10491,9
48,10491,8
66,10491,-1
102,10491,6
160,10491,8
219,10491,10
236,10491,7
259,10491,-1
280,10491,6
294,10491,8
17,10495,7
24,10495,9
42,10495,7
54,10495,-1
87,10495,9
95,10495,9
152,10495,5
160,10495,8
170,10495,8
189,10495,9
245,10495,7
256,10495,8
268,10495,6
271,10495,8
280,10495,6
301,10495,7
225,10497,9
6,10504,-1
129,10504,8
160,10504,7
3,10507,8
7,10507,7
198,10507,-1
308,10507,8
17,10519,-1
5,10521,4
7,10521,7
31,10521,7
39,10521,10
54,10521,-1
87,10521,10
102,10521,8
145,10521,-1
231,10521,10
249,10521,7
250,10521,8
256,10521,9
271,10521,9
282,10521,10
294,10521,7
256,10532,9
271,10532,7
186,10536,-1
290,10536,-1
201,10546,-1
248,10547,4
256,10547,8
162,10552,5
201,10553,-1
14,10568,7
34,10568,8
54,10568,-1
98,10568,-1
155,10568,8
233,10568,10
250,10568,9
295,10568,9
201,10570,-1
54,10572,-1
130,10572,7
198,10572,10
226,10572,8
235,10572,6
245,10572,7
256,10572,8
54,10573,-1
296,10573,-1
1,10578,-1
26,10578,-1
43,10578,7
73,10578,6
102,10578,6
198,10578,-1
210,10578,8
226,10578,7
256,10578,7
261,10578,7
270,10578,-1
285,10578,-1
294,10578,7
256,10582,9
288,10582,8
301,10582,7
7,10588,7
25,10588,8
31,10588,-1
54,10588,-1
68,10588,8
125,10588,8
159,10588,9
171,10588,8
191,10588,6
217,10588,7
226,10588,9
232,10588,10
247,10588,6
270,10588,-1
294,10588,8
5,10589,4
71,10589,9
90,10589,-1
93,10589,7
129,10589,7
153,10589,8
171,10589,10
188,10589,-1
190,10589,6
226,10589,8
235,10589,7
249,10589,6
270,10589,-1
285,10589,-1
297,10589,9
298,10589,6
201,10590,-1
1,10604,-1
37,10604,7
153,10604,8
198,10604,-1
245,10604,8
256,10604,8
54,10611,-1
120,10611,8
210,10611,6
226,10611,7
232,10611,-1
261,10611,6
289,10611,-1
4,10620,-1
7,10620,8
8,10620,6
14,10620,8
15,10620,-1
17,10620,7
18,10620,10
20,10620,10
21,10620,8
26,10620,-1
27,10620,8
28,10620,9
30,10620,-1
31,10620,6
35,10620,-1
37,10620,10
38,10620,9
39,10620,10
44,10620,7
48,10620,9
50,10620,5
54,10620,-1
57,10620,8
59,10620,9
61,10620,8
62,10620,8
64,10620,9
65,10620,10
66,10620,-1
68,10620,9
73,10620,9
77,10620,9
81,10620,8
90,10620,-1
94,10620,9
95,10620,8
97,10620,8
102,10620,8
104,10620,7
106,10620,10
107,10620,9
109,10620,9
110,10620,10
117,10620,8
120,10620,8
121,10620,9
122,10620,8
127,10620,6
128,10620,9
129,10620,9
130,10620,7
132,10620,8
136,10620,10
139,10620,5
145,10620,-1
148,10620,8
153,10620,9
155,10620,10
156,10620,8
157,10620,-1
158,10620,8
160,10620,9
164,10620,8
170,10620,10
173,10620,8
176,10620,9
177,10620,10
182,10620,-1
184,10620,10
186,10620,10
190,10620,9
191,10620,6
198,10620,-1
207,10620,7
209,10620,8
210,10620,9
211,10620,7
213,10620,9
214,10620,7
215,10620,10
216,10620,8
219,10620,10
226,10620,8
228,10620,9
232,10620,-1
234,10620,5
235,10620,8
236,10620,8
239,10620,10
241,10620,8
242,10620,8
244,10620,10
245,10620,7
246,10620,6
248,10620,9
250,10620,4
255,10620,10
256,10620,9
259,10620,7
261,10620,9
263,10620,10
268,10620,8
270,10620,-1
271,10620,10
273,10620,8
274,10620,-1
276,10620,9
278,10620,10
280,10620,6
281,10620,8
282,10620,10
284,10620,9
285,10620,-1
290,10620,9
293,10620,9
294,10620,9
295,10620,10
296,10620,9
298,10620,8
300,10620,10
303,10620,10
305,10620,9
306,10620,8
307,10620,10
308,10620,9
145,10622,-1
294,10622,7
296,10622,8
17,10624,5
270,10624,-1
256,10628,10
5,10638,5
93,10638,7
256,10638,9
271,10638,8
77,10647,10
89,10647,-1
127,10647,7
171,10647,7
186,10647,-1
216,10647,7
229,10647,10
296,10647,-1
129,10659,-1
226,10659,6
249,10659,6
285,10659,-1
297,10659,9
201,10668,-1
54,10671,-1
30,10681,-1
31,10681,-1
62,10681,10
109,10681,7
201,10681,9
243,10681,8
296,10681,-1
201,10683,-1
46,10686,8
129,10686,8
190,10686,7
226,10686,8
249,10686,6
285,10686,-1
298,10686,7
109,10689,6
152,10690,7
198,10690,-1
109,10693,4
201,10694,-1
208,10702,6
89,10703,-1
13,10711,-1
17,10711,8
102,10711,7
152,10711,6
155,10711,8
169,10711,8
191,10711,7
198,10711,-1
234,10711,7
266,10711,-1
270,10711,-1
109,10713,10
123,10713,7
165,10713,10
200,10713,9
109,10714,10
123,10714,7
165,10714,10
200,10714,9
109,10715,10
123,10715,7
165,10715,9
200,10715,9
109,10716,9
123,10716,7
165,10716,9
200,10716,9
109,10717,9
123,10717,7
165,10717,9
200,10717,9
1,10719,-1
5,10719,7
6,10719,-1
7,10719,8
17,10719,6
26,10719,-1
27,10719,8
31,10719,7
38,10719,5
43,10719,7
46,10719,9
48,10719,9
54,10719,-1
73,10719,8
77,10719,8
80,10719,8
87,10719,9
93,10719,8
95,10719,9
102,10719,8
104,10719,7
120,10719,8
121,10719,8
122,10719,9
126,10719,9
130,10719,9
135,10719,8
163,10719,8
172,10719,-1
177,10719,7
182,10719,-1
183,10719,5
189,10719,6
191,10719,6
198,10719,-1
202,10719,7
210,10719,9
226,10719,8
228,10719,8
232,10719,-1
233,10719,10
235,10719,5
244,10719,10
245,10719,8
247,10719,6
248,10719,9
250,10719,9
256,10719,9
261,10719,8
263,10719,6
268,10719,7
270,10719,-1
271,10719,10
273,10719,6
282,10719,10
285,10719,-1
288,10719,7
294,10719,7
300,10719,8
301,10719,7
303,10719,10
13,10721,-1
44,10721,9
65,10721,10
73,10721,9
102,10721,8
106,10721,-1
127,10721,6
157,10721,-1
160,10721,9
183,10721,10
296,10721,10
54,10731,-1
296,10731,-1
154,10737,7
13,10739,-1
17,10739,-1
64,10739,9
66,10739,7
301,10739,8
217,10740,7
271,10740,6
285,10740,-1
294,10740,9
201,10764,-1
196,10765,8
296,10765,-1
201,10770,-1
39,10779,-1
201,10779,-1
271,10779,8
1,10790,-1
5,10790,6
17,10790,7
25,10790,6
27,10790,9
31,10790,7
41,10790,9
54,10790,-1
64,10790,9
66,10790,5
67,10790,9
73,10790,9
93,10790,10
120,10790,7
122,10790,10
126,10790,8
145,10790,-1
152,10790,9
169,10790,8
174,10790,10
189,10790,8
198,10790,-1
210,10790,10
214,10790,8
219,10790,9
226,10790,9
232,10790,-1
242,10790,7
244,10790,7
245,10790,10
248,10790,7
256,10790,8
261,10790,7
270,10790,-1
271,10790,9
280,10790,7
282,10790,9
294,10790,7
296,10790,-1
300,10790,9
201,10792,-1
1,10793,-1
8,10793,10
13,10793,-1
14,10793,8
17,10793,7
25,10793,10
26,10793,10
27,10793,9
30,10793,-1
31,10793,8
37,10793,8
38,10793,3
43,10793,7
48,10793,10
52,10793,10
54,10793,-1
56,10793,7
62,10793,7
73,10793,6
77,10793,9
93,10793,9
95,10793,7
97,10793,7
102,10793,8
108,10793,7
109,10793,10
110,10793,10
123,10793,9
135,10793,7
141,10793,8
145,10793,-1
148,10793,4
153,10793,9
155,10793,9
160,10793,9
163,10793,7
166,10793,8
169,10793,8
182,10793,-1
187,10793,8
191,10793,7
198,10793,-1
210,10793,10
213,10793,10
226,10793,8
228,10793,8
233,10793,10
235,10793,7
241,10793,8
244,10793,10
246,10793,8
248,10793,10
249,10793,4
250,10793,7
255,10793,8
256,10793,8
261,10793,8
263,10793,9
270,10793,-1
273,10793,7
279,10793,10
280,10793,7
281,10793,-1
285,10793,-1
288,10793,8
289,10793,6
293,10793,8
294,10793,10
296,10793,7
298,10793,6
303,10793,10
1,10794,-1
7,10794,7
24,10794,7
80,10794,9
93,10794,7
141,10794,9
177,10794,7
198,10794,-1
199,10794,8
244,10794,8
271,10794,8
285,10794,-1
294,10794,7
13,10798,-1
54,10798,-1
68,10798,8
109,10798,10
123,10798,5
127,10798,7
160,10798,8
248,10798,9
249,10798,7
270,10798,-1
6,10800,-1
39,10800,-1
45,10800,9
46,10800,9
51,10800,9
54,10800,-1
73,10800,8
88,10800,9
125,10800,9
183,10800,9
198,10800,-1
202,10800,7
235,10800,8
244,10800,8
248,10800,9
253,10800,10
282,10800,9
294,10800,9
308,10800,8
1,10805,-1
5,10805,5
7,10805,6
17,10805,-1
73,10805,8
81,10805,8
93,10805,10
130,10805,6
210,10805,9
256,10805,10
285,10805,-1
294,10805,8
300,10805,9
201,10827,-1
294,10834,7
296,10834,7
66,10842,6
13,10845,-1
201,10851,-1
5,10863,8
14,10863,7
17,10863,-1
19,10863,8
29,10863,10
44,10863,8
48,10863,9
79,10863,10
81,10863,8
99,10863,6
129,10863,9
156,10863,9
191,10863,9
198,10863,-1
222,10863,9
233,10863,10
241,10863,8
242,10863,-1
244,10863,10
256,10863,9
271,10863,10
274,10863,-1
276,10863,9
293,10863,10
296,10863,10
160,10870,7
261,10870,7
269,10870,-1
54,10884,-1
204,10884,9
13,10893,-1
21,10893,8
139,10893,6
170,10893,10
1,10897,-1
5,10897,3
6,10897,-1
7,10897,7
21,10897,7
31,10897,8
77,10897,9
80,10897,8
93,10897,6
177,10897,7
245,10897,6
256,10897,8
268,10897,6
270,10897,-1
271,10897,6
285,10897,-1
294,10897,7
201,10906,-1
271,10916,6
271,10917,6
270,10920,-1
294,10920,6
296,10920,-1
201,10923,8
13,10924,-1
23,10924,10
135,10928,8
181,10928,8
210,10928,6
226,10928,7
248,10928,8
295,10928,9
248,10934,5
288,10934,7
294,10934,7
123,10935,7
259,10935,-1
201,10938,-1
160,10945,9
123,11001,8
23,11005,9
232,11005,-1
233,11005,10
245,11005,5
271,11005,4
294,11005,9
201,11009,-1
271,11009,6
5,11013,1
41,11013,9
46,11013,10
54,11013,-1
62,11013,7
66,11013,7
87,11013,9
98,11013,9
112,11013,10
120,11013,9
122,11013,8
123,11013,7
126,11013,8
147,11013,10
159,11013,8
172,11013,-1
198,11013,-1
210,11013,8
226,11013,8
246,11013,9
248,11013,9
249,11013,4
258,11013,8
266,11013,-1
270,11013,-1
273,11013,5
282,11013,9
294,11013,8
298,11013,6
307,11013,7
308,11013,9
271,11019,6
48,11021,9
54,11021,-1
73,11021,6
155,11021,8
210,11021,8
226,11021,9
232,11021,-1
201,11031,-1
7,11061,9
34,11061,-1
38,11061,10
39,11061,-1
41,11061,10
50,11061,10
71,11061,10
90,11061,10
106,11061,8
127,11061,9
134,11061,10
139,11061,10
141,11061,9
145,11061,-1
148,11061,8
165,11061,10
173,11061,10
177,11061,10
183,11061,9
191,11061,10
210,11061,9
226,11061,8
253,11061,10
274,11061,-1
276,11061,10
281,11061,9
294,11061,10
296,11061,10
306,11061,9
308,11061,8
201,11065,-1
201,11067,-1
271,11069,6
271,11073,6
151,11077,-1
270,11077,-1
274,11077,-1
294,11077,8
296,11077,-1
24,11079,8
26,11079,-1
280,11079,7
129,11083,8
296,11099,-1
3,11111,8
17,11111,8
18,11111,10
21,11111,8
24,11111,9
28,11111,-1
29,11111,5
30,11111,9
35,11111,-1
37,11111,7
38,11111,9
44,11111,8
45,11111,9
48,11111,9
50,11111,3
52,11111,9
54,11111,-1
61,11111,8
71,11111,8
72,11111,7
73,11111,8
77,11111,8
79,11111,9
87,11111,7
88,11111,9
91,11111,8
95,11111,10
102,11111,7
106,11111,8
107,11111,8
108,11111,6
110,11111,10
120,11111,8
123,11111,8
126,11111,7
129,11111,8
132,11111,8
133,11111,-1
138,11111,9
139,11111,4
151,11111,-1
157,11111,-1
158,11111,9
160,11111,8
164,11111,6
169,11111,9
171,11111,7
173,11111,8
183,11111,9
185,11111,8
186,11111,9
187,11111,9
189,11111,6
190,11111,9
198,11111,-1
201,11111,10
203,11111,-1
210,11111,8
213,11111,10
